							ACO_F1=1_F2=50_Sync=100					ACO_F1=1_F2=50_Sync=1000					ACO_F1=1_F2=5_Sync=100					ACO_F1=1_F2=5_Sync=1000					ACO_F1=50_F2=1_Sync=100					ACO_F1=50_F2=1_Sync=1000					ACO_F1=5_F2=1_Sync=100					ACO_F1=5_F2=1_Sync=1000					ACO_F1=F2=1_Sync=100					ACO_F1=F2=1_Sync=1000					
	Jobs	Machines	GSeed	ESeed	DOD	EDOD	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	
	10	2	42	100	0.5	0.33	00:00:07.55	00:05:28.33	00:00:11.31	00:04:51.94	00:00:13.08	00:07:45.36	00:00:12.97	00:00:13.68	00:00:09.55	00:04:50.61	4248.741721854304	49.801324503311264	3766.754966887417	73.24503311258279	6063.7086092715235	71.78807947019868	81.19205298013244	26.490066225165577	3749.139072847682	-97.70048426887583	-96.55529497761398	-11.083361252398499	-96.01620321018488	41.73544909085373	-96.04970608838667	-95.83346023817501	-97.09134102884292	-11.488441507020369	-33.244916003536694	2803.0061892130857	2481.2555260831123	15.6498673740053	4014.5888594164453	14.677276746242265	20.954907161803707	-15.561450044208664	2469.496021220159	-97.41385216140303	12.464890045899837	-96.12591628416797	-95.51962732068233	59.40261697609098	-95.5573062958142	-95.31410563814482	-96.72877988627799	-0.4555730629581366	-42.2782874617737	2410.1681957186543	-13.532110091743116	2131.9571865443427	3457.798165137615	-0.8409785932721668	4.58715596330275	-26.987767584097856	2121.7889908256884	-98.37760013752793	-29.446020285370473	-97.56962351727695	-37.26577273508681	-97.18927282104177	-97.21291043493208	-97.06034038164002	-97.94782533952208	-37.5515729757607	-41.788743253662304	2431.4572089437156	-12.798766383962992	2150.8866615265993	0.8481110254433263	3487.9722436391667	5.474171164225128	-26.36854279105628	2140.6322282189667	-44.80994152046784	2300.0730994152045	-17.324561403508767	2034.06432748538	-4.385964912280699	3301.754385964912	-5.190058479532158	-30.190058479532155	2024.342105263158	-20.94240837696336	3338.0104712041875	18.429319371727747	2956.96335078534	36.9633507853403	4772.879581151832	35.81151832460733	43.2460732984293	2943.0366492146595	-97.40201644816077	12.979594645745147	-96.10818622896666	0.45765802966174046	-95.49912253535668	60.13213585217301	-95.53697395134371	-95.29266026633633	-96.71380888475964	
	10	2	42	200	0.5	0.33	00:00:09.38	00:05:45.98	00:00:10.48	00:05:05.23	00:00:12.62	00:07:38.95	00:00:12.39	00:00:11.97	00:00:10.00	00:05:04.57	3588.486140724947	11.727078891257992	3154.051172707889	34.5415778251599	4792.857142857142	32.089552238805965	27.61194029850746	6.609808102345408	3147.014925373134	-97.28886062778196	-96.97092317474998	-11.778137464593328	-96.3523903115787	32.652176426383015	-96.41886814266721	-96.54026244291578	-97.10965951789122	-11.968899936412516	-10.496183206106867	3201.3358778625948	2812.5	20.419847328244263	4279.29389312977	18.22519083969466	14.217557251908397	-4.580152671755729	2806.2022900763354	-96.92690757789208	13.350588081119156	-96.56652360515021	-95.86541296727059	50.36202208170886	-95.94076597975297	-96.07836713298168	-96.72378206598303	-0.21623038364512823	-25.67353407290015	2641.521394611728	-16.95721077654516	2318.6212361331222	3536.6877971473855	-1.8225039619651242	-5.150554675118848	-20.760697305863705	2313.391442155309	-97.95620437956204	-24.614881795402543	-97.71652685477721	-33.4938446453862	-97.25024512474126	-97.30035951628719	-97.39187275302321	-97.82111341104695	-33.63765116025711	-24.29378531073446	2692.4132364810334	-15.415657788539145	2363.5189669087977	1.8563357546408286	3604.196933010492	-3.3898305084745757	-19.289749798224378	2358.19209039548	-21.637426900584796	2790.392648287385	-12.44778613199666	2449.958228905597	5.430242272347523	3734.168755221386	3.5087719298245603	-16.457811194653303	2444.444444444444	-6.199999999999992	3359.7999999999997	4.800000000000004	2952.3	26.19999999999999	4489.5	23.900000000000006	19.700000000000006	2945.7000000000003	-96.92024821880028	13.59621761828152	-96.55908329776406	0.2166989526217372	-95.85645336047543	50.68785500870079	-95.93196966214663	-96.06986899563317	-96.7166825360344	
	10	2	42	500	0.5	0.33	00:00:11.98	00:05:47.11	00:00:11.34	00:04:52.24	00:00:13.88	00:07:34.83	00:00:13.00	00:00:13.70	00:00:11.89	00:04:51.37	2797.4123539232055	-5.34223706176962	2339.3989983305505	15.85976627712855	3696.5776293823033	8.514190317195322	14.357262103505834	-0.751252086811351	2332.1368948247077	-96.54864452190948	-96.73302411339345	-15.807669038633287	-96.00126760969145	31.033389991645286	-96.25478954798191	-96.05312436979632	-96.57457290196191	-16.058310045806806	5.643738977072315	2960.934744268078	2477.072310405644	22.398589065255738	3910.846560846561	14.638447971781307	20.811287477954142	4.850088183421524	2469.4003527336863	-95.90062961949081	18.77566383794142	-96.1196277032576	-95.25047905830824	55.63577881193539	-95.55160142348754	-95.31207226936765	-95.93142622502053	-0.2977005201204505	-13.688760806916427	2400.792507204611	-18.299711815561963	2005.4755043227665	3176.873198847262	-6.340057636887614	-1.2968299711815667	-14.337175792507207	1999.207492795389	-97.36604885341775	-23.68357408262427	-97.50676076775939	-35.747422113756784	-96.94831035771607	-97.1417892399358	-96.98788558362466	-97.38583646637206	-35.93870237231493	-7.846153846153843	2570.0769230769233	-12.769230769230772	2148.0	6.7692307692307745	3398.6923076923076	5.38461538461538	-8.538461538461533	2141.3076923076924	-12.554744525547438	2433.649635036497	-17.22627737226277	2033.138686131387	1.3138686131386972	3219.9270072992704	-5.109489051094886	-13.21167883211678	2026.7883211678836	0.7569386038687961	2819.343986543314	-4.625735912531545	2357.8637510513036	16.7367535744323	3725.315391084945	9.335576114381828	15.22287636669469	2350.5466778805717	-95.88838933315029	19.130315406527785	-96.10804132203042	0.29858942238391206	-95.23629749116243	56.10049078491265	-95.5383189758726	-95.29807461303498	-95.91927789408656	
	10	2	42	400	0.5	0.33	00:00:09.29	00:05:44.96	00:00:10.16	00:05:05.73	00:00:11.01	00:08:03.29	00:00:12.47	00:00:11.42	00:00:10.25	00:05:04.62	3613.2400430570506	9.364908503767504	3190.9580193756733	18.51453175457482	5102.2604951560825	34.230355220667406	22.92787944025835	10.333692142088276	3179.0096878363834	-97.30693413729128	-97.0547309833024	-11.372333024118728	-96.80832560296847	40.10030148423007	-96.38508812615954	-96.68947124304268	-97.02864100185529	-11.694109461966598	-8.562992125984263	3295.275590551181	2909.1535433070867	8.366141732283461	4656.791338582677	22.736220472440948	12.401574803149604	0.885826771653542	2898.2283464566926	-96.96137114447387	12.831583423281966	-96.67680633238479	-96.39878324011383	58.07738854544859	-95.92123769338959	-96.26467798384195	-96.64736859320315	-0.3630654499067849	-15.622161671207998	3033.151680290645	-7.720254314259761	2676.839237057221	4289.5549500454135	13.260672116257954	3.723887375113535	-6.902815622161669	2666.7574931880113	-98.07775869560719	-28.622566161104107	-97.89774255622918	-36.73984564133336	-97.72186471890583	-97.41976866891514	-97.63702952678516	-97.87912019698318	-36.96952140536738	-25.50120288692864	2666.3191659983954	-18.52445870088212	2351.724137931034	-11.708099438652773	3775.6214915797914	-8.420208500400967	-17.802726543704896	2342.8227746591815	-18.651488616462352	2920.665499124343	-11.033274956217161	2577.1453590192646	-3.5901926444833636	4131.961471103327	9.194395796847642	-10.245183887915935	2567.4255691768826	-9.365853658536594	3265.4634146341464	-0.8780487804878035	2882.7317073170734	7.414634146341462	4615.024390243903	21.65853658536586	11.414634146341463	2871.9024390243903	-96.95029873284747	13.242728645525565	-96.6646969995404	0.36438841835730207	-96.38566082332086	58.65340424134988	-95.90637515593197	-96.25106690302671	-96.63515199264657	
	10	2	42	300	0.5	0.33	00:00:09.38	00:05:43.82	00:00:11.75	00:05:05.46	00:00:13.77	00:07:33.63	00:00:11.59	00:00:13.45	00:00:11.77	00:05:03.15	3565.45842217484	25.26652452025585	3156.5031982942423	46.80170575692962	4736.140724946695	23.560767590618326	43.39019189765456	25.479744136460543	3131.876332622601	-97.27182828224072	-96.58251410621837	-11.15700075620965	-95.99499738235123	31.93822348903496	-96.62905008434647	-96.08806933860741	-96.57669710895236	-11.828863940433953	-20.17021276595744	2826.127659574468	2499.659574468085	17.191489361702125	3760.6808510638293	-1.3617021276595758	14.468085106382972	0.1702127659574432	2479.9999999999995	-96.92922150199699	12.558109081385457	-96.15334249983631	-95.49204478491457	48.5071695148301	-96.20572251685982	-95.59680481896157	-96.14679499770838	-0.7562364957768619	-31.880900508351477	2396.8772694262893	-14.669571532316628	2118.300653594771	3194.335511982571	-15.831517792302105	-2.3238925199709533	-14.524328249818447	2101.525054466231	-97.932235522342	-24.206952802945132	-97.40978330357339	-32.663183651874874	-96.96448647576219	-97.44505433943964	-97.03502854749466	-97.40537442409011	-33.172409232193644	-19.068162208800683	2866.5228645383954	1.380500431406386	2535.5478861087145	18.80931837791199	3813.9775668679895	16.04831751509922	1.5530629853321805	2515.6169111302847	-30.260223048327127	2456.282527881041	-12.639405204460964	2171.078066914498	2.3791821561338313	3272.7137546468407	-13.828996282527878	-12.4907063197026	2153.903345724907	-20.30586236193712	2821.1554800339845	-0.1699235344095121	2495.2421410365337	16.99235344095157	3754.1206457094313	-1.529311809685639	14.273576890399317	2475.6159728122343	-96.9058222002309	13.41580075870032	-96.12403100775194	0.7619990103908963	-95.45769421078674	49.638792676892635	-96.17681015998681	-95.56325251525648	-96.11743361372258	
	10	3	42	100	1.0	0.33	00:00:13.60	00:06:09.83	00:00:16.20	00:07:15.37	00:00:15.47	00:10:22.47	00:00:19.10	00:00:15.65	00:00:17.89	00:07:15.10	2619.3382352941176	19.11764705882353	3101.25	13.750000000000007	4476.985294117648	40.441176470588246	15.07352941176471	31.544117647058833	3099.2647058823527	-96.32263472406241	-95.61960900954493	17.7216558959522	-95.81699699862098	68.31246789065247	-94.83546494335235	-95.76832598761594	-95.16264229510857	17.64864937944462	-16.049382716049383	2182.901234567901	2587.4691358024693	-4.506172839506164	3742.407407407408	17.90123456790125	-3.3950617283950555	10.432098765432107	2585.8024691358028	-96.87622022647403	-15.053862232124404	-96.27902703447643	-96.4467005076142	42.97494085490503	-95.61292693570985	-96.40535636355284	-95.89085145967799	-0.06201621609205545	-12.087912087912093	2290.6270200387844	4.718810601163534	2714.2857142857138	3923.723335488041	23.46477052359406	1.1635423400129263	15.643180349062701	2712.5404007756947	-97.81515575047793	-40.586694941121664	-97.3974649380693	-30.05767346217489	-97.51473966616865	-96.93157903192122	-97.48582260992498	-97.1259659100037	-30.101049046540396	-28.795811518324616	1836.2827225130886	-15.18324607329844	2179.4240837696334	-19.005235602094245	3159.005235602094	-18.062827225130896	-6.3350785340314175	2178.0104712041884	-13.09904153354633	2263.1309904153354	3.5143769968051046	2681.9169329073484	-1.1501597444089438	3877.4440894568693	22.044728434504798	14.313099041533548	2680.191693290735	-23.979877026271666	1967.2442705422022	-9.446618222470661	2333.5941866964786	-13.527110117384012	3379.4298490776973	6.7635550586920115	-12.52096143096702	2332.084963666853	-96.87428177430475	-15.001149161112396	-96.27671799586302	0.062054700068945486	-96.44449551827165	43.06366352562629	-95.610204550678	-96.4031257182257	-95.8883015398759	
	10	3	42	200	1.0	0.33	00:00:14.48	00:06:27.09	00:00:17.63	00:07:26.67	00:00:19.83	00:13:17.87	00:00:18.82	00:00:20.20	00:00:19.71	00:07:29.69	2573.2734806629833	21.75414364640883	2984.7375690607732	36.94751381215468	5410.151933701657	29.972375690607734	39.50276243093922	36.11878453038674	3005.5939226519336	-96.25926787052106	-95.44550362964685	15.391769355963742	-94.87716035030613	106.1200237670826	-95.13808158309438	-94.7815753442352	-94.90816089281563	16.171949675786	-17.867271695972768	2095.63244469654	2433.5791264889394	12.478729438457172	4425.638116846285	6.7498581962563895	14.577424844015885	11.798071469086794	2450.7090187180943	-96.75823314751382	-13.33870642756398	-96.05301452974231	-95.56048089193364	78.62627890836636	-95.78659860747308	-95.47764568921127	-95.58734636308685	0.676114357355538	-26.9793242561775	1852.0423600605145	-11.094301563287946	2152.4962178517403	3923.5501765002523	-5.093292990418548	1.86585980837116	-0.6051437216338752	2167.7256681795266	-98.18516800982616	-51.48457768809456	-97.79036685174276	-44.0171957837743	-97.51463270958928	-97.64121974757792	-97.4682592402271	-97.52967275370675	-43.63868800681816	-23.0605738575983	1956.8012752391073	-6.323060573857606	2273.3793836344316	5.366631243358119	4139.479277364506	7.332624867162588	4.72901168969182	2289.4261424017004	-28.316831683168314	1816.2871287128712	-12.722772277227726	2111.237623762376	-1.8316831683168369	3849.8514851485147	-6.831683168316827	-2.425742574257418	2126.1881188118814	-26.534753932014205	1863.9269406392693	-10.553018772196863	2166.2100456621006	0.608828006088267	3948.0466768138003	-4.515474378488079	2.4860476915271357	2181.5322171486555	-96.78000400275745	-13.920700927305482	-96.0795214481087	-0.6715737508061068	-95.59029553692544	77.42667170717606	-95.8148947052414	-95.50801663368098	-95.61698058662634	
	10	3	42	500	1.0	0.33	00:00:15.99	00:06:55.72	00:00:17.74	00:10:51.86	00:00:18.06	00:13:18.06	00:00:17.93	00:00:18.77	00:00:18.87	00:10:50.12	2499.8749218261414	10.944340212632884	3976.67292057536	12.945590994371473	4890.994371482176	12.132582864290178	17.385866166353967	18.011257035647287	3965.7911194496555	-96.15366111806023	-95.73270470508997	56.80265563359953	-95.65572981814682	91.97055710574422	-95.68700086596748	-95.48494178774175	-95.46088713557201	56.38410468584624	-9.864712514092437	2243.404735062007	3574.5208568207445	1.803833145434049	4398.647125140924	1.0710259301014728	5.806087936865847	6.369785794813995	3564.712514092447	-97.5470192986224	-36.22556990764888	-97.27855674531341	-97.2294664498512	22.428128739299837	-97.24940938238272	-97.1205473567944	-97.10520663946247	-0.26692848157579985	-11.461794019933548	2201.882613510521	-1.7718715393134015	3509.413067552603	4318.936877076412	-0.7198228128460632	3.9313399778516103	4.4850498338870555	3499.778516057587	-97.99639124877828	-47.90867854547277	-97.77710949051449	-18.31942460466631	-97.7370122547177	-97.75330175676015	-97.64804651279353	-97.63551612660703	-18.53745332431145	-10.81985499163413	2218.572225320692	-1.0596765197992262	3535.58282208589	0.7250418293363023	4350.976017847183	4.684885666480758	5.242610150585618	3525.8784160624655	-14.810868407032496	2114.8108684070326	-5.487480021310608	3372.882258923815	-3.7826318593500314	4151.784762919552	-4.47522642514651	0.5327650506126874	3363.612147043154	-15.26232114467409	2103.0736618971914	-5.988341282458943	3354.4780074191835	-4.292527821939599	4129.2527821939575	-4.981452040275576	-0.5299417064123022	3345.2570217276098	-97.54045407001784	-36.054882175598344	-97.27127299575463	0.267642896695996	-97.22205131360366	22.7557989294284	-97.24204762197749	-97.11284070633114	-97.09745893065896	
	10	3	42	400	1.0	0.33	00:00:13.35	00:06:27.31	00:00:18.12	00:07:41.56	00:00:19.00	00:11:10.69	00:00:16.27	00:00:20.17	00:00:19.09	00:07:43.01	2801.198501872659	35.7303370786517	3357.3782771535584	42.32209737827716	4923.895131086142	21.872659176029963	51.086142322097395	42.99625468164795	3368.2397003745314	-96.55314864062379	-95.32157703131858	19.170690144845214	-95.09436885182411	73.16619761947794	-95.79923059048308	-94.7922852495417	-95.07113165164856	19.545067258784947	-26.324503311258283	2037.4724061810152	2447.240618101545	4.856512141280348	3601.379690949227	-10.209713024282568	11.313465783664462	5.3532008830022	2455.242825607064	-97.1076349770344	-16.086749285033363	-96.07418320478378	-95.88352543547968	45.309385562007115	-96.47499783343444	-95.63003726492764	-95.86402634543721	0.31415200623970635	-29.73684210526316	1938.4736842105262	-4.631578947368416	2329.2631578947367	3429.9473684210534	-14.36842105263158	6.157894736842114	0.47368421052631504	2336.894736842105	-98.00951259151023	-42.25200912493104	-97.29830473094873	-31.181320729398088	-97.16709657218685	-97.57414006470948	-96.99264936110573	-97.15367755594984	-30.965125467801823	-17.947141979102643	2280.5162876459744	11.370620774431478	2736.8776889981564	16.779348494161038	4022.2495390288886	23.97049784880149	17.332513829133376	2745.7897971727107	-33.81259295984135	1820.2280614774415	-10.163609320773428	2188.34903321765	-5.8006941001487435	3225.185919682697	-19.335647000495797	-5.354486861675765	2195.53792761527	-30.068098480880046	1928.8632792037718	-5.081194342587737	2317.8103719224728	-0.47145102147721246	3413.3053954950233	-14.772132006286014	5.657412257726568	2325.4059717129385	-97.11669294399688	-16.349538886849093	-96.08647761387444	-0.31316818211269487	-95.89641692404052	44.85432280080345	-96.48603701863891	-95.64372259778406	-95.87697889894388	
	10	3	42	300	1.0	0.33	00:00:16.90	00:06:28.51	00:00:16.49	00:07:36.68	00:00:22.78	00:13:14.55	00:00:13.41	00:00:23.14	00:00:15.64	00:07:35.59	2198.8757396449705	-2.426035502958581	2602.2485207100594	34.792899408284036	4601.4792899408285	-20.65088757396449	36.923076923076934	-7.455621301775136	2595.798816568048	-95.65004761782194	-95.75557900697537	17.546523898998743	-94.13657306118247	104.51211037038944	-96.54835139378652	-94.04391135363312	-95.97436359424468	17.265964840029866	2.486355366889025	2256.033959975743	2669.436021831413	38.14432989690724	4718.374772589448	-18.67798665858095	40.32747119466345	-5.154639175257719	2662.825955124318	-96.29937812034686	-14.927301392660071	-96.3891565209775	-95.01182447227818	73.98397127091178	-97.06358938425154	-94.9329946570903	-96.57528247350443	-0.23867916265217984	-25.81211589113258	1605.4872695346794	-27.611940298507477	1904.741000877963	3387.9280070237046	-41.13257243195786	1.5803336259877059	-31.343283582089555	1899.9561018437228	-97.87300987980618	-51.10314014221886	-97.92461141526651	-42.52344094141338	-97.13296834686301	-98.31225221823674	-97.08765968158077	-98.031590208294	-42.6606255112957	26.025354213273665	2797.1662938105887	22.967934377330337	3305.5182699478005	69.87322893363162	5825.0559284116325	72.55779269202088	16.629381058911264	3297.390007457122	-26.96629213483147	1578.9541918755401	-28.73811581676751	1873.552290406223	-1.555747623163351	3333.664649956785	-42.048401037165085	-32.4114088159032	1868.8418323249784	8.056265984654718	2384.079283887468	5.434782608695638	2819.9488491048596	45.652173913043484	4980.242966751918	-14.258312020460359	47.9539641943734	2812.979539641944	-96.29052437498629	-14.723764788515997	-96.3805175706227	0.23925020303342368	-94.99989025220044	74.40022827542305	-97.05656401589148	-94.92087183651968	-96.56708882986896	
